Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
-7.872135162,4.860229492,2.873042107,0.1001819,0.012217305,0.014660766,-5866,-5627,1713,-49,-117,-1146
-7.838616371,4.781220913,2.693476915,0.094073251,0.034208454,0.020769419,-5831,-5942,1724,-9,96,-454
-7.762001991,4.764461517,2.67432332,0.04642576,0.040317107,0,-5797,-5788,2067,90,-196,-159
-7.884106159,4.86980629,2.576161146,0.073303826,0.025656341,0.017104227,-5947,-5786,2139,-74,-314,-154
-7.793126583,4.8291049,2.559401512,0.052534413,0.030543262,0.020769419,-5897,-5853,1928,101,-262,-336
-7.855375767,4.989516258,2.382230759,0.015882496,0.003665192,-0.004886922,-5617,-6255,1988,-271,-522,-341
-7.831433773,4.90571928,2.545036316,-0.004886922,0.013439035,-0.003665192,-5583,-6181,2038,-321,-263,126
-7.891288757,4.932055473,2.547430515,-0.010995574,-0.00122173,0.003665192,-5572,-6237,2042,2,-62,-151
-7.730877399,4.771644115,2.640804529,-0.013439035,-0.014660766,-0.02321288,-5551,-6261,2030,29,102,-170
-7.893682957,4.977545261,2.422932148,-0.025656341,0,-0.02687807,-5757,-6037,2351,63,102,-313
-7.764396191,4.970362663,2.523488522,0.012217305,0.002443461,-0.003665192,-5698,-6045,2352,92,-109,-328
-7.764396191,4.972756863,2.571372509,0.030543262,0.008552114,0,-5697,-6137,2345,52,-121,-130
-7.752425194,4.824316502,2.540247917,-0.004886922,0.017104227,-0.012217305,-5682,-6133,2043,-284,-87,89
-7.745242596,5.066130638,2.391807556,-0.002443461,0.007330383,-0.003665192,-5655,-6139,2031,7,-46,-127
-7.687781811,4.94402647,2.401384354,-0.018325957,-0.002443461,0.00122173,-5374,-6403,2023,-274,-82,93
-7.735665798,4.94402647,2.499546528,-0.058643065,-0.037873644,-0.02687807,-5373,-6402,2003,6,-98,98
-7.855375767,4.886565685,2.604891539,-0.058643065,-0.05009095,-0.019547688,-5374,-6418,1986,20,-69,52
-7.534552574,4.448426723,2.798821688,-0.272445887,-0.114842668,-0.064751714,-5361,-6135,2020,-259,126,-92
-7.489062786,3.734954596,3.593696833,-0.612086952,-0.250454754,-0.085521132,-5358,-6452,2029,19,-93,111
-7.426813602,4.048594952,4.455609322,-1.158200502,-0.337197602,-0.133168623,-5340,-6422,1959,-332,-91,-43
-5.975927353,2.300827742,4.137180328,-2.17590189,-0.818559408,-0.481361806,-5371,-6404,1943,-285,-112,203
-4.769249916,-0.426167905,4.268861771,-3.337767601,-0.879645944,-1.499063253,-5702,-6116,1971,26,-257,214
-5.212177277,-4.05577755,5.030217648,-3.455053806,-0.282219738,-2.035403013,-5509,-6019,1972,-346,80,134
-4.903325081,-8.547300339,4.876988888,-2.103819847,-0.081855945,-2.006081581,-5517,-6247,1930,-203,-128,542
-4.517858505,-10.94150162,6.4691329,-1.186300278,-0.138055548,-1.689653277,-5590,-6189,1936,-140,100,809
-3.596091032,-10.21605873,6.10281992,0.073303826,-0.113620937,-0.758694649,-5765,-5794,1945,80,-299,1015
-2.348711967,-8.489839554,3.490746021,-0.188146502,0.287106663,0.112399206,-6112,-5381,1900,-1707,-694,351
-2.334346771,-8.559270859,3.866635799,-0.273667634,0.109955743,0.118507855,-5880,-5311,1591,-2304,-1147,-1203
-2.075772762,-8.544905663,4.003105164,0.183259577,-0.179594383,-0.144164205,-6038,-6033,1005,-2245,-1154,-533
-1.843535304,-8.159439087,4.367023945,0.161268428,-0.0842994,-0.272445887,-6065,-5924,1314,-1052,-1630,1189
-2.013523579,-8.712499619,4.192247391,-0.114842668,0.045204028,-0.226020142,-6466,-5237,1270,-863,-1598,1869
-1.802833915,-8.655038834,3.543418407,0.028099801,-0.068416908,0.018325957,-6373,-5033,1401,-516,311,-521
-1.812410712,-8.858546257,3.751713991,0.072082102,-0.051312681,-0.029321533,-6397,-5022,1198,259,-263,-126
-1.680729628,-9.021351814,3.60327363,0.056199603,0.007330383,0.020769419,-6720,-4759,1635,428,111,883
-1.714248419,-8.590395927,4.007893562,0.091629788,-0.003665192,-0.015882496,-6575,-4869,1648,540,328,549
-1.683123827,-8.743624687,3.890577793,-0.057421334,0.006108652,-0.042760566,-6584,-4604,1616,-82,305,-86
-1.647210717,-8.801085472,3.785232782,-0.229685336,-0.059864793,-0.079412483,-6597,-4932,1610,72,324,43
-1.407790542,-8.319850922,3.488351822,0.263893783,-0.019547688,-0.150272846,-6768,-4836,1656,-42,17,-332
-1.654393315,-9.097966194,4.09169054,0.134390354,0.035430185,0.06963864,-6698,-5152,1483,185,216,3
-2.403778553,-8.671798706,5.870582581,0.532674491,-0.029321533,0.288328409,-6694,-5125,1473,376,181,-263
-2.760514498,-9.689333916,5.91128397,1.276708364,-0.029321533,0.58276546,-6710,-5142,1461,111,288,292
-3.066972494,-8.573636055,5.956773758,1.512502313,0.522900641,0.916297853,-6730,-4835,1442,-360,36,333
-3.462015629,-6.804321289,5.547365189,1.293812633,1.065348983,1.049466491,-6724,-4816,1440,-184,-310,-10
-3.497928619,-4.522646904,5.109226227,1.082453251,1.02991879,0.911410928,-6558,-4779,1659,-612,-183,287
-6.260837555,-4.656722069,6.782773495,-0.442266434,-0.062308256,-0.30787608,-6608,-4970,1852,454,342,217
-6.107608318,-4.357447147,6.631938934,0.460592389,0.036651913,-0.120951317,-6548,-4523,1453,1805,1310,814
-6.538564682,-4.450820923,6.821080685,0.301767439,0.157603234,-0.035430185,-6946,-4483,1641,943,1177,232
-6.900089264,-4.541800499,7.010222435,0.508239865,0.180816114,0.332310706,-7027,-4500,1457,845,672,277
-7.089231014,-3.823540211,6.643909931,0.828333259,0.373849541,0.812450767,-6967,-4493,1798,327,78,-360
-6.818686485,-2.63601613,6.011840343,0.862541735,0.502131224,1.007927656,-6566,-4534,1492,-512,-376,-244
-6.919242859,0.74459672,4.927267075,1.064127207,0.568104684,0.676838696,-6815,-4653,1200,-600,311,607
-7.180211067,1.398213744,4.855441093,0.535117984,0.359188765,0.403171062,-6899,-4237,1164,-97,-57,297
-7.673416615,1.716642618,5.063736439,0.114842668,0.168598801,0.273667634,-7175,-4441,1187,-79,47,159
-8.003816605,2.327163935,4.860229492,0.190589949,0.124616511,0.222354949,-6900,-4242,1243,159,95,210
-8.207323074,2.798821688,4.704606533,0.302989155,0.161268428,0.243124366,-6852,-4321,1589,1049,358,99
-7.941566944,2.954444885,4.417302132,0.326202035,0.160046697,0.23335053,-7031,-4619,1658,1408,607,-710
-7.797914982,3.292027235,3.974374771,0.290771842,0.122173049,0.138055548,-6801,-4618,1437,1823,868,-946
-7.829039574,3.536235809,3.82593441,0.455705464,0.081855945,0.150272846,-6595,-4881,1836,1445,679,-146
-7.936778545,4.223371983,3.320757866,0.43371433,0.086742863,0.103847094,-6805,-4533,1691,649,205,-322
-7.850587368,4.601655483,2.841917515,0.190589949,0.064751714,0.080634214,-6663,-5200,1760,-70,340,-491
-7.941566944,4.661510944,2.849100113,0.145385921,0.05375614,0.052534413,-6678,-5226,1762,-71,380,-495
-7.829039574,4.666299343,2.770091295,0.0842994,0.064751714,0.045204028,-6288,-5423,1764,50,-274,-722
-7.876923561,4.692635536,2.779668093,0.054977871,0.05375614,0.047647487,-6412,-5369,2051,69,74,-710
-7.754819393,4.730942726,2.82036972,0.117286131,-0.00122173,0.009773844,-6219,-5520,2106,-31,-27,-365
-7.812280178,4.800374508,2.614468336,0.014660766,0.008552114,0.008552114,-5866,-5920,2105,-299,74,-528
-7.833827972,4.924872875,2.482787132,0.030543262,0.02321288,0.031764992,-6000,-5802,2151,77,-257,-615
-7.771578789,4.924872875,2.408566952,0.045204028,0.020769419,0.015882496,-5919,-5860,2160,37,-287,-231
-7.711723804,4.94642067,2.449268341,0.02687807,0.008552114,0.007330383,-5604,-5879,1949,37,47,-158
-7.711723804,4.94402647,2.439691544,-0.004886922,-0.006108652,-0.010995574,-5588,-6225,1938,-317,120,-169
-7.453149796,4.441244125,2.810792685,-0.320093393,-0.146607652,-0.043982297,-5531,-6032,2170,75,-126,-185
-7.395689011,4.632780075,2.911349297,-0.389732033,-0.193033412,-0.075747289,-5694,-6073,1935,66,55,-133
-7.611167431,4.582501888,3.555389643,-0.654847562,-0.245567828,-0.124616511,-5645,-6131,1936,26,-117,-372
-7.762001991,4.290409565,4.115632534,-0.770911932,-0.291993588,-0.149051115,-5343,-6124,1938,59,-123,-312
-6.981492043,3.778050184,4.19464159,-1.423316002,-0.383623362,-0.375071257,-5333,-6427,1938,99,85,95
-5.748478413,0.44532153,3.507505417,-2.61572504,-0.774577141,-0.609643519,-5642,-6123,1966,73,87,377
-5.346252441,-2.056619167,4.280832767,-3.58944416,-0.835663676,-1.318247199,-5659,-6111,1986,-161,77,154
-4.747702122,-9.148244858,6.473921299,-0.342084527,-0.241902635,-1.091005325,-5540,-6255,1927,-544,118,226
-4.010287762,-8.396465302,5.458779812,0.232128799,-0.014660766,-0.397062421,-5599,-5886,2132,-214,18,1311
-3.217807055,-8.212111473,3.936067581,0.276111096,0.219911486,-0.008552114,-5860,-5745,2120,-411,115,1187
-2.85867691,-8.300697327,3.742137194,0.106290549,0.152716309,0.02321288,-6466,-5469,1779,-1257,-322,1306
-2.79163909,-8.070854187,4.446032524,-0.267558992,0.04642576,-0.118507855,-6478,-5090,1654,-2410,-1069,453
-2.774879694,-8.257601738,4.443638325,-0.167377084,-0.051312681,-0.229685336,-6344,-5198,1234,-2209,-763,533
-2.607285738,-8.377311707,4.627991676,0.145385921,-0.018325957,-0.24678956,-6535,-5185,1200,-1864,-870,839
-2.885013103,-8.382100105,5.152322292,1.145983219,0.172263995,0.004886922,-6821,-4279,1397,35,-126,1059
-2.705447912,-7.218518257,5.444414616,0.597426236,0.202807263,0.074525557,-7216,-4413,1159,-274,68,542
-2.755726099,-7.173028469,5.224148273,-0.134390354,0.237015709,0.096516706,-6887,-4063,1257,-169,99,555
-2.71263051,-7.524975777,5.056553841,-0.362853944,0.052534413,0.114842668,-7178,-4017,1616,-588,-330,-16
-2.959233284,-7.223306656,5.750872612,-0.091629788,-0.184481308,0.111177474,-7238,-4026,1608,-254,-304,270
-3.562572241,-7.704541206,6.557718277,0.182037845,-0.315206468,0.241902635,-7285,-4037,1556,-309,90,312
-4.134786129,-7.156269073,7.115567684,0.585208893,-0.173485726,0.514348507,-7043,-4023,1558,-283,115,313
-4.850652695,-5.489904404,7.309497833,1.339016676,0.619417369,1.10933125,-7268,-4127,1304,-216,198,-55
-5.243301868,-3.722983599,6.332663536,1.091005325,0.987158239,1.220508814,-7056,-3981,1320,-554,149,-61
-5.753266811,-2.121262789,6.246472359,0.934623837,0.767246723,1.012814522,-7189,-4051,1321,-45,-13,-542
-6.320692539,0.181959331,5.679046631,0.821002901,0.338419348,0.630412936,-6819,-4471,1392,-313,14,-629
-6.943184853,1.314416766,5.724536419,0.948062837,0.315206468,0.408057988,-6796,-4313,1371,188,296,16
-7.469909191,2.128445387,5.343858242,0.828333259,0.138055548,0.271224171,-7030,-4330,1324,416,229,63
-7.536946774,3.08133769,5.13556242,0.530231059,0.054977871,0.17715092,-6948,-4514,1357,770,304,-356
-7.649474621,3.08133769,5.382165432,0.42394048,0.108734012,0.212581098,-6560,-4534,1155,467,-56,-354
-7.623138428,3.782838583,4.642356873,0.441044718,0.185703039,0.129503429,-6636,-4918,1582,781,-67,-165
-7.584830761,4.254496574,4.098873138,0.427605659,0.146607652,0.141720742,-6764,-4985,1469,675,-32,-452
-7.17063427,4.472368717,3.375824451,0.285884947,0.085521132,-0.010995574,-6724,-5192,1889,494,518,-401
-7.565677166,4.850652695,3.191470861,0.12339478,0.074525557,-0.019547688,-6320,-5037,1907,295,-10,-617
-7.644686222,5.27442646,3.167528868,0.183259577,0.05009095,0.02687807,-6287,-5095,1908,69,-46,-590
-7.438784599,4.900930882,3.112462282,0.120951317,0.010995574,0.042760566,-6497,-5421,1678,-325,50,-196
-7.484274387,5.173870087,3.11964488,0.062308256,0.018325957,0.017104227,-6064,-5668,1714,36,-382,-890
-7.35977602,5.118803024,2.813186884,0.035430185,0.047647487,0.012217305,-6187,-5543,1730,68,72,-881
-7.422025204,5.195417881,2.784456491,0.006108652,0.035430185,0.008552114,-5882,-5620,1747,-118,103,-842
-7.422025204,4.917690277,2.825158119,0.043982297,-0.003665192,0.034208454,-5582,-6229,1774,94,-91,-151
-7.422025204,5.19781208,2.794033289,-0.015882496,-0.025656341,0.007330383,-5535,-6200,2055,-87,-94,-139
-7.417236805,5.137956619,2.870647907,-0.058643065,-0.010995574,-0.024434609,-5519,-6258,2070,-124,-78,-239
-7.371747017,5.212177277,3.100491285,-0.031764992,-0.039095376,-0.059864793,-5736,-6048,2084,127,-29,-142
-7.431602001,4.788403511,3.145981073,-0.149051115,-0.089186326,-0.045204028,-5673,-6061,2091,-123,-86,-168
-7.620744228,4.209006786,3.986345768,-0.609643519,-0.221133217,-0.101403631,-5482,-6502,2126,22,106,19
-7.230489254,4.213795185,4.5394063,-1.30480814,-0.401949346,-0.257785141,-5504,-6519,2120,12,-81,-92
-4.75488472,-2.128445387,6.576871872,-1.819156647,-0.871093869,-1.505172014,-5354,-6414,2174,3,100,348
-4.307168961,-4.321534157,7.819462776,-1.676214218,-0.709825397,-1.747074604,-5645,-6114,2156,-334,100,344
-3.921702385,-9.677363396,7.800309181,-1.134987593,-0.81122905,-1.159422278,-5684,-6095,1788,-184,126,133
-2.296039343,-6.888118267,7.024587631,0.133168623,0.318871647,-0.024434609,-5995,-5803,1774,-252,118,811
-2.504334927,-7.388506413,5.516240597,0.452040285,0.257785141,-0.003665192,-5771,-5593,1716,-402,-369,1030
-2.298433542,-7.831433773,6.040570736,0.406836241,0.034208454,0.150272846,-5821,-5890,1692,-816,-579,531
-1.699883223,-7.362170219,6.528987885,-0.478918344,0.00122173,0.557109118,-5811,-5958,1860,-920,-876,-269
-2.889801502,-7.663839817,5.877765179,-0.499687761,0.222354949,0.310319543,-6181,-5777,1442,-477,-656,-336
-2.839523315,-6.572083473,4.146757126,0.290771842,-0.215024561,-0.245567828,-6464,-5302,1678,-775,-517,859
-2.226607561,-8.930372238,5.930437565,-0.615752161,-0.368962616,-0.570548117,-6454,-5286,1686,-861,-608,778
-2.145204782,-8.24802494,5.767632008,-0.152716309,0.035430185,-0.201585531,-6313,-5381,2096,-452,-488,742
-1.48679924,-7.32146883,5.552153587,0.373849541,0.086742863,-0.406836241,-6707,-5168,2150,-336,-576,864
-1.26413846,-7.424419403,7.113173485,0.047647487,-0.059864793,-0.670730054,-6760,-4802,2163,99,-144,633
-1.513135433,-8.058882713,6.066906929,0.245567828,0.287106663,-0.144164205,-6640,-4910,2135,-97,-5,497
-2.7509377,-7.28316164,6.813898087,0.086742863,0.267558992,0.487470478,-6790,-4584,1891,-551,-23,-18
-3.835511208,-7.098807812,8.090007782,0.531452775,0.472809702,0.932180345,-6874,-4696,1907,-383,-295,-75
-4.216189384,-6.402095318,8.030152321,0.95050633,0.659734488,1.251052022,-6975,-4705,1693,-640,-562,-210
-4.735731125,-3.356670856,6.440402508,0.982271314,0.805120409,1.033583999,-6631,-4596,1801,-236,349,106
-6.936002254,0.153228909,5.951985359,0.416610092,0.277332813,0.213802829,-6962,-4485,1279,11,283,-103
-7.697358608,0.842759013,5.714959621,0.615752161,0.118507855,0.155159771,-6634,-4906,1530,698,300,563
-7.697358608,0.842759013,5.714959621,0.615752161,0.118507855,0.155159771,-7011,-4876,1860,1562,562,576
-7.845798969,1.441309452,5.839457989,0.368962616,0.135612085,0.085521132,-6986,-4520,1707,1674,496,794
-7.838616371,1.632845521,5.544970989,0.615752161,0.238237441,0.162490159,-6983,-4645,2111,1927,1044,387
-7.647080421,2.152387381,4.472368717,0.340862811,0.105068825,0.127059966,-7174,-4287,1730,1808,1659,-174
-7.936778545,3.028665066,4.381389141,0.23335053,0.13072516,0.051312681,-6810,-4488,1700,963,640,-680
-8.03494072,2.925714493,4.218583584,0.021991149,0.018325957,-0.013439035,-6294,-5427,1786,120,-297,-796
-7.812280178,3.189076662,4.345476151,-0.025656341,0.002443461,0.003665192,-6514,-5499,2156,-127,-229,-548
-7.927201748,3.021482468,4.390965939,0.045204028,0.004886922,0.015882496,-6136,-5270,2007,281,-604,-514
-8.030152321,3.232172251,4.350264549,0.068416908,0.006108652,0.035430185,-6258,-5525,2375,77,-282,-690
-7.905653954,3.524264812,3.861847401,0.079412483,0.00122173,-0.029321533,-5819,-5980,2178,-120,-275,-373
-7.852981567,3.15795207,4.213795185,-0.00122173,-0.003665192,0.014660766,-5824,-5961,2177,31,-114,-373
-7.852981567,3.440467834,4.264073372,0.009773844,-0.00122173,0.008552114,-5787,-6013,2431,-376,-146,84
-7.852981567,3.440467834,4.264073372,0.009773844,-0.00122173,0.008552114,-5782,-6011,2185,-275,-97,2
-7.836222172,3.435679436,4.42448473,-0.010995574,0.029321533,0.00122173,-5775,-5785,2195,-288,-121,73
-7.884106159,3.462015629,4.168305397,-0.009773844,0.019547688,-0.008552114,-6012,-5765,2428,-334,-126,44
-7.848193169,3.263296843,4.187458992,-0.028099801,-0.004886922,-0.008552114,-5996,-5795,2412,-296,-115,71
-7.821856976,3.028665066,4.30956316,-0.245567828,-0.140499011,-0.111177474,-6000,-5844,2396,32,-66,-350
-7.714118004,2.717418909,4.639962673,-0.283441484,-0.175929189,-0.091629788,-5954,-5814,2364,43,-21,-149
-7.714118004,2.717418909,4.639962673,-0.283441484,-0.175929189,-0.091629788,-5898,-6185,2343,-330,-109,-295
-7.369352818,2.023100376,4.857835293,-0.648738861,-0.322536856,-0.12339478,-5576,-6239,2355,46,-121,-289
-5.870582581,0.471657723,5.082890034,-1.445307136,-0.869872093,-0.62919122,-5588,-6200,2392,-292,-86,-34
-4.855441093,-2.78924489,4.826710701,-2.298074961,-1.16553092,-1.143539786,-5607,-6232,2352,-272,-122,272
-3.301604033,-9.004592896,8.372523308,-2.860071182,-0.948062837,-1.611462474,-5585,-6206,2336,9,-127,306
-2.255337954,-9.607931137,7.699752808,-1.363451242,-0.607200027,-1.301142931,-5921,-5869,2311,-186,115,168
-1.869871497,-9.44512558,5.877765179,0.00122173,-0.079412483,-0.648738861,-6001,-5808,2037,-335,67,604
-1.52510643,-8.063671112,3.981557369,0.718377531,0.388510287,0.168598801,-6065,-5370,2158,-1838,-761,437
-1.438915253,-8.125920296,4.711789131,0.228463605,0.2003638,0.283441484,-5876,-5526,1756,-1957,-1647,368
-1.235408068,-8.001421928,4.876988888,-0.519235432,-0.087964594,0.318871647,-6175,-5593,1674,-1707,-1431,-299
-1.096544385,-8.463502884,5.204994678,-0.52656585,-0.327423781,0.238237441,-6046,-5692,1902,-1535,-1031,138
-0.105344877,-8.731653214,4.106055737,-0.133168623,-0.057421334,-0.2003638,-6834,-4336,1913,56,-536,48
0.263362199,-8.908824921,4.05577755,-0.464257598,-0.158824965,-0.227241874,-6791,-4324,1732,-94,31,35
-0.162805721,-9.883264542,6.253654957,1.764178872,0.229685336,0.262672067,-6823,-4615,1680,32,132,-116
-0.869095206,-8.415618896,6.651092529,1.998751044,0.597426236,0.637743294,-6855,-4350,1800,-377,282,-293
-1.276109457,-7.237671852,7.467514992,1.843591332,1.690875053,0.978606105,-6808,-4681,1810,-340,-78,-318
-5.090072632,-1.752555609,6.619967937,0.146607652,0.657290995,0.814894259,-6649,-4493,1589,-292,93,-95
-5.98550415,-0.93134445,6.715735912,0.24678956,0.467922777,0.531452775,-6926,-4529,1599,62,281,96
-6.555324078,-0.095768064,6.615179062,0.241902635,0.356745303,0.359188765,-6932,-4903,1263,640,826,-277
-7.469909191,0.629675031,6.569689274,0.651182353,0.145385921,0.158824965,-6554,-4764,1618,1052,800,193
-7.714118004,1.125274777,6.428431511,0.486248732,0.21013765,0.145385921,-6633,-4984,1477,687,602,381
-7.484274387,1.8602947,5.928043365,1.117883444,0.335975885,0.168598801,-6768,-4920,1873,858,292,306
-7.352593422,2.224213362,5.078101635,0.234572262,0.108734012,0.094073251,-6651,-4588,1852,422,845,-114
-7.802703381,2.97359848,4.797980309,0.248011291,0.118507855,0.019547688,-6595,-4749,1498,795,427,-707
-7.726089001,3.047818661,4.414907932,0.067195177,0.00122173,0.045204028,-6287,-5459,1875,644,235,-1205
-7.841010571,3.074155092,4.584896088,-0.042760566,0.014660766,0,-6020,-5659,1866,627,164,-1249
-7.908048153,3.19865346,4.620809078,0.036651913,0.019547688,-0.009773844,-5938,-5791,1747,358,69,-799
-7.7284832,2.971204281,4.541800499,-0.021991149,0.041538838,0.008552114,-5528,-6242,2097,88,-110,-536
-7.647080421,3.179499865,4.49870491,-0.003665192,0.004886922,-0.02321288,-5752,-6050,2080,102,-41,-566
-7.572859764,2.928108692,4.46039772,-0.106290549,-0.040317107,-0.029321533,-5376,-6139,2126,115,105,-380
-7.393294811,2.647987127,4.50109911,-0.263893783,-0.102625363,-0.095294975,-5334,-6415,2135,83,-90,102
-7.501033783,2.389413357,4.893748283,-0.458148926,-0.183259577,-0.134390354,-5637,-6138,2125,-267,102,61
-7.560888767,2.063801765,5.482721806,-0.496022582,-0.245567828,-0.151494578,-5325,-6144,2134,89,-110,-277
-6.823474884,1.197100878,5.530605793,-0.767246723,-0.376293004,-0.204028994,-5317,-6447,2111,0,-91,18
-6.035782337,0.18435353,5.066130638,-1.387885809,-0.645073712,-0.626747727,-5281,-6501,2128,-272,-70,-84
-5.470750809,-1.604115129,5.269638062,-2.415361166,-1.121548533,-0.979827881,-5287,-6451,2147,65,-73,-95
-2.724601507,-9.203310966,6.87614727,-1.754405022,-0.612086952,-1.321912408,-5301,-6468,2113,-381,64,135
-1.738190413,-8.872911453,4.788403511,0.513126791,0.207694188,-0.161268428,-5524,-6192,1790,-255,-77,1016
-1.714248419,-9.141061783,3.007117271,-0.337197602,0.146607652,-0.05375614,-6036,-5720,1796,-950,-628,692
-1.323993564,-8.853757858,3.409343243,-0.160046697,0.101403631,0.083077677,-6060,-5372,1493,-1177,-747,841
-1.096544385,-9.567230225,3.912125587,0.031764992,-0.02321288,0.152716309,-6404,-5305,1518,-1297,-988,867
-0.871489406,-8.961497307,3.60327363,0.051312681,-0.191811681,-0.061086524,-6356,-5044,1819,-1058,-658,889
-0.883460402,-8.916007042,5.269638062,0.618195653,0.009773844,-0.183259577,-6606,-4977,1489,-784,94,1314
-2.384624958,-8.279149055,6.80192709,0.844215751,0.766025007,0.476474881,-6931,-4869,1409,-377,-302,-57
-3.34230566,-6.536170483,6.54574728,1.36100781,1.012814522,1.180191636,-6922,-4514,1497,37,-284,-122
-4.168305397,-4.879383087,5.607220173,1.092227101,0.918741345,1.08611846,-6977,-4698,1503,-363,40,76
-6.007051945,-2.197877169,5.956773758,0.580321968,0.355523586,0.557109118,-7013,-4702,1417,-543,79,-51
-6.663063526,-1.470039845,5.810727596,0.312763005,0.290771842,0.394618958,-6848,-4631,1600,97,211,137
-7.400477409,-0.763750315,6.260837555,0.329867244,0.134390354,0.276111096,-6628,-4888,1588,614,-61,65
-7.58961916,-0.009576807,6.014234543,0.494800836,0.174707457,0.285884947,-6784,-4961,1490,1404,533,398
-7.558494568,0.316034615,6.033388138,0.459370673,0.221133217,0.256563395,-6939,-4516,1517,1641,1106,145
-7.556100368,0.849941611,5.937620163,0.507018149,0.2003638,0.235793978,-6971,-4514,1794,1201,660,334
-7.491456985,1.134851575,5.324704647,0.425162196,0.158824965,0.252898216,-7039,-4725,1842,1163,772,-63
-7.491456985,1.675941229,5.116408825,0.278554559,0.142942473,0.12339478,-6823,-4690,1873,946,473,-149
-7.560888767,1.723825216,5.149928093,0.151494578,0.124616511,-0.00122173,-6974,-4510,1691,579,289,-626
-7.680599213,2.351106167,4.778826714,0.028099801,0.02687807,0.047647487,-6292,-5394,2088,117,-301,-1006
-7.80509758,2.516305923,5.049371243,0.013439035,0.014660766,-0.004886922,-5605,-6182,1936,111,-104,-458
-7.814674377,2.403778553,4.759673119,-0.008552114,-0.002443461,-0.015882496,-5567,-6215,1982,-105,101,-392
-7.316680431,2.169146776,4.788403511,-0.266337246,-0.156381503,0.002443461,-5657,-6112,1994,-263,74,117
-7.17063427,2.080561161,5.15950489,-0.485027015,-0.288328409,-0.065973446,-5688,-6112,1988,49,124,-63
-7.431602001,1.742978811,5.923254967,-0.616973877,-0.305432618,-0.161268428,-5728,-6060,2006,31,18,-128
-6.299144745,0.651222885,5.46596241,-0.728151381,-0.475253165,-0.312763005,-5674,-6088,2031,-110,-68,-302
-4.302380562,-3.600879431,6.210559368,-2.541199446,-0.943175912,-1.299921274,-5645,-6093,2037,47,-100,34
-3.97916317,-6.239289761,5.870582581,-2.742784977,-0.658512712,-1.671327353,-5642,-6142,2016,-355,97,-290
-2.516305923,-9.9526968,5.815515995,-0.257785141,-0.48991394,-0.481361806,-5932,-6197,2112,-463,-135,1176
-1.589749932,-8.793902397,4.910507679,0.403171062,-0.394618958,-0.114842668,-5975,-5835,2111,-415,-172,1580
-1.431732655,-8.4012537,4.405331135,0.474031419,-0.180816114,0.036651913,-6087,-5297,1674,-2398,-1348,852
-0.739808321,-8.762778282,4.446032524,-0.360410482,-0.072082102,-0.024434609,-6149,-5556,1426,-2936,-1793,353
-0.244208574,-9.459490776,3.931279182,0.558330834,0.149051115,-0.301767439,-6878,-4027,1783,-372,-889,1674
-0.493205547,-9.15063858,2.758120298,0.656069279,0.326202035,0.0842994,-7104,-4180,1704,-218,-74,-14
-0.55784899,-8.537723541,2.961627483,-0.497244298,0.045204028,0.140499011,-7252,-4394,1777,11,-133,-335
-1.48679924,-10.85770512,5.700594425,1.210734963,0.128281698,0.604756594,-7234,-4009,2091,-374,199,10
-2.23139596,-9.940725327,5.777208805,1.780061364,0.434936047,1.117883444,-7246,-3970,1874,-776,221,48
-3.258508444,-7.931990147,4.826710701,2.081828833,1.10933125,1.452637553,-7233,-4048,1640,-445,406,-89
-4.922478676,-4.426878929,5.884947777,0.901637077,0.93706727,1.386664152,-7006,-4229,1019,-493,325,-675
-5.779603004,-2.554613113,5.295974255,0.961501896,0.717155814,1.203404546,-6963,-4892,1342,-528,61,-1154
-6.212953568,-0.435744703,5.032611847,0.932180345,0.409279704,0.590095818,-6628,-4814,1188,384,-262,-1467
-7.704541206,0.146046311,5.916072369,0.174707457,-0.04642576,-0.007330383,-6341,-5202,1269,1142,-30,-915
-7.874529362,0.119710088,6.114790916,0.311541289,0.065973446,0.051312681,-6111,-5423,1394,516,163,-535
-8.066065788,1.321599364,5.305551052,0.44715336,0.219911486,0.10751228,-5823,-5988,1431,989,591,42
-7.951143742,1.829170108,5.080495834,0.266337246,0.105068825,0.002443461,-6022,-5673,2150,836,263,-315
-7.977479935,2.142810583,4.474762917,0.26145032,0.079412483,0.087964594,-6211,-5752,1955,176,256,-259
-8.051700592,2.425326347,4.110844135,0.075747289,0.032986723,0.063529983,-5779,-5953,2150,119,275,-646
-7.716512203,2.475604534,4.259284973,-0.129503429,-0.040317107,0.021991149,-5715,-6051,1939,125,269,-388
-7.773972988,2.482787132,4.328716755,-0.129503429,-0.096516706,0.003665192,-5671,-6128,2173,-102,-48,-502
-7.726089001,2.547430515,4.362235546,-0.205250725,-0.113620937,-0.052534413,-5316,-6460,1947,-35,-124,-583
-8.037335396,2.260126352,5.094861031,-0.382401645,-0.173485726,-0.122173049,-5320,-6425,1996,-96,-75,1
-7.24485445,1.544260144,4.917690277,-0.673173487,-0.378736466,-0.328645498,-5467,-6288,2016,-126,-59,-152
-4.912901878,-4.09408474,5.849034786,-2.204001904,-0.790459633,-1.594358325,-5048,-6673,1986,-518,57,-110
